,CustomerId,First Name,Last Name,ShipMode,Segment,City,Country,IngestionDate
5271,,,,,,,,2022-06-15
5272,,,,,,,,2022-06-15
5273,PA-19060,Pete,Armstrong,First Class,Home Office,Miami,United States,2022-06-15
5274,SV-20785,Stewart,Visinsky,Second Class,Consumer,Burlington,United States,2022-06-15
5275,KL-16555,Kelly,Lampkin,Standard Class,Corporate,Fayetteville,United States,2022-06-15
5276,KL-16555,Kelly,Lampkin,Standard Class,Corporate,Fayetteville,United States,2022-06-15
5277,,,,,,,,2022-06-15
5278,PO-18850,Patrick,O'Brill,Standard Class,Consumer,Virginia Beach,United States,2022-06-15
5279,AG-10675,Anna,Gayman,Standard Class,Consumer,Milwaukee,United States,2022-06-15
5280,,,,,,,,2022-06-15
5281,SP-20860,Sung,Pak,Standard Class,Corporate,Rochester,United States,2022-06-15
5282,SP-20860,Sung,Pak,Standard Class,Corporate,Rochester,United States,2022-06-15
5283,Dl-13600,Dorris,liebe,Standard Class,Corporate,Seattle,United States,2022-06-15
5284,Dl-13600,Dorris,liebe,Standard Class,Corporate,Seattle,United States,2022-06-15
5285,,,,,,,,2022-06-15
5286,,,,,,,,2022-06-15
5287,LH-17020,Lisa,Hazard,First Class,Consumer,Louisville,United States,2022-06-15
5288,AD-10180,Alan,Dominguez,Standard Class,Home Office,San Francisco,United States,2022-06-15
5289,,,,,,,,2022-06-15
5290,KT-16465,Kean,Takahito,Standard Class,Consumer,Houston,United States,2022-06-15
5291,,,,,,,,2022-06-15
5292,PJ-19015,Pauline,Johnson,First Class,Consumer,Miami,United States,2022-06-15
5293,MC-18100,Mick,Crebagga,Standard Class,Consumer,Medina,United States,2022-06-15
5294,BO-11350,Bill,Overfelt,Standard Class,Corporate,Roseville,United States,2022-06-15
5295,DP-13000,Darren,Powers,Standard Class,Consumer,Houston,United States,2022-06-15
5296,TM-21490,Tony,Molinari,Standard Class,Consumer,Yonkers,United States,2022-06-15
5297,TM-21490,Tony,Molinari,Standard Class,Consumer,Yonkers,United States,2022-06-15
5298,DV-13045,Darrin,Van Huff,First Class,Corporate,San Diego,United States,2022-06-15
5299,DV-13045,Darrin,Van Huff,First Class,Corporate,San Diego,United States,2022-06-15
5300,AH-10690,Anna,Häberlin,Standard Class,Corporate,Springfield,United States,2022-06-15
5301,AH-10690,Anna,Häberlin,Standard Class,Corporate,Springfield,United States,2022-06-15
5302,AH-10690,Anna,Häberlin,Standard Class,Corporate,Springfield,United States,2022-06-15
5303,AB-10165,Alan,Barnes,Standard Class,Consumer,Decatur,United States,2022-06-15
5304,JS-15940,Joni,Sundaresam,First Class,Home Office,Garland,United States,2022-06-15
5305,BV-11245,Benjamin,Venier,Standard Class,Corporate,Oceanside,United States,2022-06-15
5306,,,,,,,,2022-06-15
5307,BV-11245,Benjamin,Venier,Standard Class,Corporate,Oceanside,United States,2022-06-15
5308,,,,,,,,2022-06-15
5309,,,,,,,,2022-06-15
5310,NC-18415,Nathan,Cano,First Class,Consumer,Houston,United States,2022-06-15
5311,SU-20665,Stephanie,Ulpright,Standard Class,Home Office,Greenville,United States,2022-06-15
5312,,,,,,,,2022-06-15
5313,,,,,,,,2022-06-15
5314,,,,,,,,2022-06-15
5315,,,,,,,,2022-06-15
5316,,,,,,,,2022-06-15
5317,Dp-13240,Dean,percer,First Class,Home Office,Knoxville,United States,2022-06-15
5318,Dp-13240,Dean,percer,First Class,Home Office,Knoxville,United States,2022-06-15
5319,Dp-13240,Dean,percer,First Class,Home Office,Knoxville,United States,2022-06-15
5320,Dp-13240,Dean,percer,First Class,Home Office,Knoxville,United States,2022-06-15
5321,Dp-13240,Dean,percer,First Class,Home Office,Knoxville,United States,2022-06-15
5322,,,,,,,,2022-06-15
5323,,,,,,,,2022-06-15
5324,TZ-21580,Tracy,Zic,Standard Class,Consumer,Lakewood,United States,2022-06-15
5325,,,,,,,,2022-06-15
5326,SC-20260,Scott,Cohen,Standard Class,Corporate,Lawrence,United States,2022-06-15
5327,LS-17230,Lycoris,Saunders,Second Class,Consumer,Los Angeles,United States,2022-06-15
5328,MV-18190,Mike,Vittorini,Standard Class,Consumer,Houston,United States,2022-06-15
5329,BD-11620,Brian,DeCherney,Second Class,Consumer,New York City,United States,2022-06-15
5330,,,,,,,,2022-06-15
5331,CV-12295,Christina,VanderZanden,Standard Class,Consumer,New York City,United States,2022-06-15
5332,CV-12295,Christina,VanderZanden,Standard Class,Consumer,New York City,United States,2022-06-15
5333,KB-16315,Karl,Braun,Standard Class,Consumer,Newark,United States,2022-06-15
5334,KB-16315,Karl,Braun,Standard Class,Consumer,Newark,United States,2022-06-15
5335,KB-16315,Karl,Braun,Standard Class,Consumer,Newark,United States,2022-06-15
5336,ME-18010,Michelle,Ellison,Standard Class,Corporate,Seattle,United States,2022-06-15
5337,AJ-10780,Anthony,Jacobs,Standard Class,Corporate,Scottsdale,United States,2022-06-15
5338,DV-13465,Dianna,Vittorini,Second Class,Consumer,Oceanside,United States,2022-06-15
5339,DV-13465,Dianna,Vittorini,Second Class,Consumer,Oceanside,United States,2022-06-15
5340,DV-13465,Dianna,Vittorini,Second Class,Consumer,Oceanside,United States,2022-06-15
5341,DV-13465,Dianna,Vittorini,Second Class,Consumer,Oceanside,United States,2022-06-15
5342,JK-15325,Jason,Klamczynski,Standard Class,Corporate,Dallas,United States,2022-06-15
5343,JK-15325,Jason,Klamczynski,Standard Class,Corporate,Dallas,United States,2022-06-15
5344,,,,,,,,2022-06-15
5345,SC-20725,Steven,Cartwright,Second Class,Consumer,Los Angeles,United States,2022-06-15
5346,,,,,,,,2022-06-15
5347,SC-20725,Steven,Cartwright,Second Class,Consumer,Los Angeles,United States,2022-06-15
5348,,,,,,,,2022-06-15
5349,,,,,,,,2022-06-15
5350,LH-16900,Lena,Hernandez,Standard Class,Consumer,Park Ridge,United States,2022-06-15
5351,YC-21895,Yoseph,Carroll,Standard Class,Corporate,Dallas,United States,2022-06-15
5352,YC-21895,Yoseph,Carroll,Standard Class,Corporate,Dallas,United States,2022-06-15
5353,CY-12745,Craig,Yedwab,First Class,Corporate,Monroe,United States,2022-06-15
5354,,,,,,,,2022-06-15
5355,AH-10030,Aaron,Hawkins,Standard Class,Corporate,Los Angeles,United States,2022-06-15
5356,AR-10540,Andy,Reiter,Standard Class,Consumer,San Francisco,United States,2022-06-15
5357,SS-20590,Sonia,Sunley,Standard Class,Consumer,San Francisco,United States,2022-06-15
5358,SS-20590,Sonia,Sunley,Standard Class,Consumer,San Francisco,United States,2022-06-15
5359,SS-20590,Sonia,Sunley,Standard Class,Consumer,San Francisco,United States,2022-06-15
5360,DW-13585,Dorothy,Wardle,Standard Class,Corporate,Fayetteville,United States,2022-06-15
5361,NC-18625,Noah,Childs,First Class,Corporate,Dallas,United States,2022-06-15
5362,,,,,,,,2022-06-15
5363,CD-11920,Carlos,Daly,Standard Class,Consumer,Wichita,United States,2022-06-15
5364,DW-13195,David,Wiener,Second Class,Corporate,Springfield,United States,2022-06-15
5365,EH-13990,Erica,Hackney,Standard Class,Consumer,Houston,United States,2022-06-15
5366,,,,,,,,2022-06-15
5367,BD-11320,Bill,Donatelli,Standard Class,Consumer,Seattle,United States,2022-06-15
5368,BD-11320,Bill,Donatelli,Standard Class,Consumer,Seattle,United States,2022-06-15
5369,KH-16630,Ken,Heidel,First Class,Corporate,Akron,United States,2022-06-15
5370,,,,,,,,2022-06-15
5371,NH-18610,Nicole,Hansen,Standard Class,Corporate,Oak Park,United States,2022-06-15
5372,AG-10495,Andrew,Gjertsen,Standard Class,Corporate,Houston,United States,2022-06-15
5373,AG-10495,Andrew,Gjertsen,Standard Class,Corporate,Houston,United States,2022-06-15
5374,AG-10495,Andrew,Gjertsen,Standard Class,Corporate,Houston,United States,2022-06-15
5375,RP-19855,Roy,Phan,Standard Class,Corporate,Seattle,United States,2022-06-15
5376,RP-19855,Roy,Phan,Standard Class,Corporate,Seattle,United States,2022-06-15
5377,NB-18655,Nona,Balk,First Class,Corporate,Philadelphia,United States,2022-06-15
5378,NB-18655,Nona,Balk,First Class,Corporate,Philadelphia,United States,2022-06-15
5379,JM-15580,Jill,Matthias,Standard Class,Consumer,Los Angeles,United States,2022-06-15
5380,JM-15580,Jill,Matthias,Standard Class,Consumer,Los Angeles,United States,2022-06-15
5381,DM-13525,Don,Miller,Second Class,Corporate,Houston,United States,2022-06-15
5382,DM-13525,Don,Miller,Second Class,Corporate,Houston,United States,2022-06-15
5383,DM-13525,Don,Miller,Second Class,Corporate,Houston,United States,2022-06-15
5384,CC-12220,Chris,Cortes,Standard Class,Consumer,Philadelphia,United States,2022-06-15
5385,CC-12220,Chris,Cortes,Standard Class,Consumer,Philadelphia,United States,2022-06-15
5386,GA-14725,Guy,Armstrong,Standard Class,Consumer,Rogers,United States,2022-06-15
5387,CV-12805,Cynthia,Voltz,Second Class,Corporate,Los Angeles,United States,2022-06-15
5388,CV-12805,Cynthia,Voltz,Second Class,Corporate,Los Angeles,United States,2022-06-15
5389,CV-12805,Cynthia,Voltz,Second Class,Corporate,Los Angeles,United States,2022-06-15
5390,NC-18535,Nick,Crebassa,Second Class,Corporate,Seattle,United States,2022-06-15
5391,GR-14560,Georgia,Rosenberg,Standard Class,Corporate,Wilmington,United States,2022-06-15
5392,GR-14560,Georgia,Rosenberg,Standard Class,Corporate,Wilmington,United States,2022-06-15
5393,,,,,,,,2022-06-15
5394,GR-14560,Georgia,Rosenberg,Standard Class,Corporate,Wilmington,United States,2022-06-15
5395,,,,,,,,2022-06-15
5396,EB-13750,Edward,Becker,Same Day,Corporate,San Francisco,United States,2022-06-15
5397,,,,,,,,2022-06-15
5398,BM-11650,Brian,Moss,Standard Class,Corporate,Lancaster,United States,2022-06-15
5399,HF-14995,Herbert,Flentye,Standard Class,Consumer,Los Angeles,United States,2022-06-15
5400,ML-18265,Muhammed,Lee,First Class,Consumer,Seattle,United States,2022-06-15
5401,ML-18265,Muhammed,Lee,First Class,Consumer,Seattle,United States,2022-06-15
5402,AH-10195,Alan,Haines,Standard Class,Corporate,New York City,United States,2022-06-15
5403,AH-10195,Alan,Haines,Standard Class,Corporate,New York City,United States,2022-06-15
5404,TZ-21580,Tracy,Zic,Standard Class,Consumer,Los Angeles,United States,2022-06-15
5405,TZ-21580,Tracy,Zic,Standard Class,Consumer,Los Angeles,United States,2022-06-15
5406,,,,,,,,2022-06-15
5407,DM-13345,Denise,Monton,Standard Class,Corporate,San Francisco,United States,2022-06-15
5408,,,,,,,,2022-06-15
5409,DM-13345,Denise,Monton,Standard Class,Corporate,San Francisco,United States,2022-06-15
5410,,,,,,,,2022-06-15
5411,TS-21505,Tony,Sayre,Standard Class,Consumer,Clovis,United States,2022-06-15
5412,TS-21505,Tony,Sayre,Standard Class,Consumer,Clovis,United States,2022-06-15
5413,TB-21625,Trudy,Brown,First Class,Consumer,Wichita,United States,2022-06-15
5414,LC-16870,Lena,Cacioppo,Standard Class,Consumer,Chicago,United States,2022-06-15
5415,LC-16870,Lena,Cacioppo,Standard Class,Consumer,Chicago,United States,2022-06-15
5416,LC-16870,Lena,Cacioppo,Standard Class,Consumer,Chicago,United States,2022-06-15
5417,AM-10360,Alice,McCarthy,Second Class,Corporate,Omaha,United States,2022-06-15
5418,JE-15715,Joe,Elijah,First Class,Consumer,Houston,United States,2022-06-15
5419,JE-15715,Joe,Elijah,First Class,Consumer,Houston,United States,2022-06-15
5420,CS-11950,Carlos,Soltero,Second Class,Consumer,Philadelphia,United States,2022-06-15
5421,CS-11950,Carlos,Soltero,Second Class,Consumer,Philadelphia,United States,2022-06-15
5422,PF-19225,Phillip,Flathmann,Standard Class,Consumer,Los Angeles,United States,2022-06-15
5423,PJ-18835,Patrick,Jones,Second Class,Corporate,Richmond,United States,2022-06-15
5424,JF-15490,Jeremy,Farry,Standard Class,Consumer,Waterbury,United States,2022-06-15
5425,NM-18520,Neoma,Murray,First Class,Consumer,Los Angeles,United States,2022-06-15
5426,NM-18520,Neoma,Murray,First Class,Consumer,Los Angeles,United States,2022-06-15
5427,,,,,,,,2022-06-15
5428,,,,,,,,2022-06-15
5429,PR-18880,Patrick,Ryan,First Class,Consumer,Saint Petersburg,United States,2022-06-15
5430,FC-14245,Frank,Carlisle,Standard Class,Home Office,Lakewood,United States,2022-06-15
5431,,,,,,,,2022-06-15
5432,,,,,,,,2022-06-15
5433,LH-16750,Larry,Hughes,Standard Class,Consumer,Chandler,United States,2022-06-15
5434,,,,,,,,2022-06-15
5435,RM-19675,Robert,Marley,Standard Class,Home Office,Los Angeles,United States,2022-06-15
5436,DM-13525,Don,Miller,First Class,Corporate,Palm Coast,United States,2022-06-15
5437,DM-13525,Don,Miller,First Class,Corporate,Palm Coast,United States,2022-06-15
5438,DM-13525,Don,Miller,First Class,Corporate,Palm Coast,United States,2022-06-15
5439,EH-14185,Evan,Henry,Standard Class,Consumer,New York City,United States,2022-06-15
5440,TC-21295,Toby,Carlisle,Second Class,Consumer,Jupiter,United States,2022-06-15
5441,AI-10855,Arianne,Irving,Standard Class,Consumer,Glendale,United States,2022-06-15
5442,JM-15535,Jessica,Myrick,Standard Class,Consumer,New York City,United States,2022-06-15
5443,,,,,,,,2022-06-15
5444,JM-15535,Jessica,Myrick,Standard Class,Consumer,New York City,United States,2022-06-15
5445,BE-11335,Bill,Eplett,Standard Class,Home Office,Houston,United States,2022-06-15
5446,DR-12880,Dan,Reichenbach,Standard Class,Corporate,New York City,United States,2022-06-15
5447,DR-12880,Dan,Reichenbach,Standard Class,Corporate,New York City,United States,2022-06-15
5448,TA-21385,Tom,Ashbrook,Standard Class,Home Office,Olathe,United States,2022-06-15
5449,TA-21385,Tom,Ashbrook,Standard Class,Home Office,Olathe,United States,2022-06-15
5450,TA-21385,Tom,Ashbrook,Standard Class,Home Office,Olathe,United States,2022-06-15
5451,,,,,,,,2022-06-15
5452,,,,,,,,2022-06-15
5453,PJ-18835,Patrick,Jones,Standard Class,Corporate,Rockford,United States,2022-06-15
5454,MC-17605,Matt,Connell,Standard Class,Corporate,Philadelphia,United States,2022-06-15
5455,MC-17605,Matt,Connell,Standard Class,Corporate,Philadelphia,United States,2022-06-15
5456,BS-11755,Bruce,Stewart,Standard Class,Consumer,Edmonds,United States,2022-06-15
5457,BS-11755,Bruce,Stewart,Standard Class,Consumer,Edmonds,United States,2022-06-15
5458,PK-19075,Pete,Kriz,Second Class,Consumer,San Francisco,United States,2022-06-15
5459,,,,,,,,2022-06-15
5460,TS-21205,Thomas,Seio,Standard Class,Corporate,Asheville,United States,2022-06-15
5461,BD-11725,Bruce,Degenhardt,Standard Class,Consumer,Los Angeles,United States,2022-06-15
5462,,,,,,,,2022-06-15
5463,,,,,,,,2022-06-15
5464,,,,,,,,2022-06-15
5465,TS-21340,Toby,Swindell,First Class,Consumer,Scottsdale,United States,2022-06-15
5466,,,,,,,,2022-06-15
5467,,,,,,,,2022-06-15
5468,,,,,,,,2022-06-15
5469,KF-16285,Karen,Ferguson,First Class,Home Office,San Diego,United States,2022-06-15
5470,JM-16195,Justin,MacKendrick,Standard Class,Consumer,Hamilton,United States,2022-06-15
5471,TS-21505,Tony,Sayre,Standard Class,Consumer,Parker,United States,2022-06-15
5472,TS-21505,Tony,Sayre,Standard Class,Consumer,Parker,United States,2022-06-15
5473,TS-21505,Tony,Sayre,Standard Class,Consumer,Parker,United States,2022-06-15
5474,YC-21895,Yoseph,Carroll,Same Day,Corporate,Fremont,United States,2022-06-15
5475,Dp-13240,Dean,percer,First Class,Home Office,Maple Grove,United States,2022-06-15
5476,,,,,,,,2022-06-15
5477,Dp-13240,Dean,percer,First Class,Home Office,Maple Grove,United States,2022-06-15
5478,,,,,,,,2022-06-15
5479,KB-16240,Karen,Bern,Standard Class,Corporate,Miami,United States,2022-06-15
5480,CS-12250,Chris,Selesnick,Standard Class,Corporate,San Diego,United States,2022-06-15
5481,CS-12250,Chris,Selesnick,Standard Class,Corporate,San Diego,United States,2022-06-15
5482,CS-12250,Chris,Selesnick,Standard Class,Corporate,San Diego,United States,2022-06-15
5483,CS-12250,Chris,Selesnick,Standard Class,Corporate,San Diego,United States,2022-06-15
5484,,,,,,,,2022-06-15
5485,PB-19150,Philip,Brown,Standard Class,Consumer,Miami,United States,2022-06-15
5486,MT-18070,Michelle,Tran,Standard Class,Home Office,San Antonio,United States,2022-06-15
5487,BF-11020,Barry,Französisch,Second Class,Corporate,Jacksonville,United States,2022-06-15
5488,BF-11020,Barry,Französisch,Second Class,Corporate,Jacksonville,United States,2022-06-15
5489,BF-11020,Barry,Französisch,Second Class,Corporate,Jacksonville,United States,2022-06-15
5490,,,,,,,,2022-06-15
5491,,,,,,,,2022-06-15
5492,DH-13675,Duane,Huffman,Same Day,Home Office,San Francisco,United States,2022-06-15
5493,DH-13675,Duane,Huffman,Same Day,Home Office,San Francisco,United States,2022-06-15
5494,,,,,,,,2022-06-15
5495,SC-20440,Shaun,Chance,Standard Class,Corporate,Philadelphia,United States,2022-06-15
5496,HG-15025,Hunter,Glantz,Standard Class,Consumer,Marion,United States,2022-06-15
5497,MM-18055,Michelle,Moray,Second Class,Consumer,New York City,United States,2022-06-15
5498,MM-18055,Michelle,Moray,Second Class,Consumer,New York City,United States,2022-06-15
5499,MM-18055,Michelle,Moray,Second Class,Consumer,New York City,United States,2022-06-15
5500,MM-18055,Michelle,Moray,Second Class,Consumer,New York City,United States,2022-06-15
5501,MM-18055,Michelle,Moray,Second Class,Consumer,New York City,United States,2022-06-15
5502,TH-21115,Thea,Hudgings,Standard Class,Corporate,Philadelphia,United States,2022-06-15
5503,TH-21115,Thea,Hudgings,Standard Class,Corporate,Philadelphia,United States,2022-06-15
5504,TH-21115,Thea,Hudgings,Standard Class,Corporate,Philadelphia,United States,2022-06-15
5505,TH-21115,Thea,Hudgings,Standard Class,Corporate,Philadelphia,United States,2022-06-15
5506,JE-15745,Joel,Eaton,Same Day,Consumer,Los Angeles,United States,2022-06-15
5507,PG-18820,Patrick,Gardner,Standard Class,Consumer,Smyrna,United States,2022-06-15
5508,,,,,,,,2022-06-15
5509,JD-16015,Joy,Daniels,Standard Class,Consumer,Chicago,United States,2022-06-15
5510,JD-16015,Joy,Daniels,Standard Class,Consumer,Chicago,United States,2022-06-15
5511,,,,,,,,2022-06-15
5512,,,,,,,,2022-06-15
5513,EN-13780,Edward,Nazzal,First Class,Consumer,New York City,United States,2022-06-15
5514,,,,,,,,2022-06-15
5515,EN-13780,Edward,Nazzal,First Class,Consumer,New York City,United States,2022-06-15
5516,KC-16255,Karen,Carlisle,Second Class,Corporate,Huntsville,United States,2022-06-15
5517,MS-17980,Michael,Stewart,Standard Class,Corporate,Philadelphia,United States,2022-06-15
5518,MS-17980,Michael,Stewart,Standard Class,Corporate,Philadelphia,United States,2022-06-15
5519,MS-17980,Michael,Stewart,Standard Class,Corporate,Philadelphia,United States,2022-06-15
5520,MS-17980,Michael,Stewart,Standard Class,Corporate,Philadelphia,United States,2022-06-15
5521,MS-17980,Michael,Stewart,Standard Class,Corporate,Philadelphia,United States,2022-06-15
5522,CK-12205,Chloris,Kastensmidt,First Class,Consumer,Santa Clara,United States,2022-06-15
5523,CK-12205,Chloris,Kastensmidt,First Class,Consumer,Santa Clara,United States,2022-06-15
5524,,,,,,,,2022-06-15
5525,EA-14035,Erin,Ashbrook,Standard Class,Corporate,Los Angeles,United States,2022-06-15
5526,MG-17890,Michael,Granlund,Standard Class,Home Office,Santa Barbara,United States,2022-06-15
5527,AB-10255,Alejandro,Ballentine,First Class,Home Office,New York City,United States,2022-06-15
5528,SC-20260,Scott,Cohen,Standard Class,Corporate,Jacksonville,United States,2022-06-15
5529,TB-21355,Todd,Boyes,Standard Class,Corporate,Cedar Hill,United States,2022-06-15
5530,JK-16090,Juliana,Krohn,Standard Class,Consumer,Omaha,United States,2022-06-15
5531,CK-12595,Clytie,Kelty,First Class,Consumer,Little Rock,United States,2022-06-15
5532,CK-12595,Clytie,Kelty,First Class,Consumer,Little Rock,United States,2022-06-15
5533,CK-12595,Clytie,Kelty,First Class,Consumer,Little Rock,United States,2022-06-15
5534,CK-12595,Clytie,Kelty,First Class,Consumer,Little Rock,United States,2022-06-15
5535,CK-12595,Clytie,Kelty,First Class,Consumer,Little Rock,United States,2022-06-15
5536,CK-12595,Clytie,Kelty,First Class,Consumer,Little Rock,United States,2022-06-15
5537,CK-12595,Clytie,Kelty,First Class,Consumer,Little Rock,United States,2022-06-15
5538,SS-20590,Sonia,Sunley,Standard Class,Consumer,Norfolk,United States,2022-06-15
5539,LE-16810,Laurel,Elliston,Standard Class,Consumer,Chicago,United States,2022-06-15
5540,,,,,,,,2022-06-15
5541,LE-16810,Laurel,Elliston,Standard Class,Consumer,Chicago,United States,2022-06-15
5542,,,,,,,,2022-06-15
5543,,,,,,,,2022-06-15
5544,,,,,,,,2022-06-15
5545,,,,,,,,2022-06-15
5546,,,,,,,,2022-06-15
5547,JM-16195,Justin,MacKendrick,First Class,Consumer,Draper,United States,2022-06-15
5548,SG-20470,Sheri,Gordon,First Class,Consumer,San Francisco,United States,2022-06-15
5549,SG-20470,Sheri,Gordon,First Class,Consumer,San Francisco,United States,2022-06-15
5550,DB-12970,Darren,Budd,Standard Class,Corporate,Houston,United States,2022-06-15
5551,DB-12970,Darren,Budd,Standard Class,Corporate,Houston,United States,2022-06-15
5552,DB-12970,Darren,Budd,Standard Class,Corporate,Houston,United States,2022-06-15
5553,DB-12970,Darren,Budd,Standard Class,Corporate,Houston,United States,2022-06-15
5554,DB-12970,Darren,Budd,Standard Class,Corporate,Houston,United States,2022-06-15
5555,,,,,,,,2022-06-15
5556,KD-16495,Keith,Dawkins,Standard Class,Corporate,Jackson,United States,2022-06-15
5557,,,,,,,,2022-06-15
5558,IL-15100,Ivan,Liston,Standard Class,Consumer,North Las Vegas,United States,2022-06-15
5559,IL-15100,Ivan,Liston,Standard Class,Consumer,North Las Vegas,United States,2022-06-15
5560,IL-15100,Ivan,Liston,Standard Class,Consumer,North Las Vegas,United States,2022-06-15
5561,JE-15610,Jim,Epp,Second Class,Corporate,Atlanta,United States,2022-06-15
5562,JE-15610,Jim,Epp,Second Class,Corporate,Atlanta,United States,2022-06-15
5563,JE-15610,Jim,Epp,Second Class,Corporate,Atlanta,United States,2022-06-15
5564,SU-20665,Stephanie,Ulpright,Same Day,Home Office,Chicago,United States,2022-06-15
5565,,,,,,,,2022-06-15
5566,,,,,,,,2022-06-15
5567,SU-20665,Stephanie,Ulpright,Same Day,Home Office,Chicago,United States,2022-06-15
5568,SU-20665,Stephanie,Ulpright,Same Day,Home Office,Chicago,United States,2022-06-15
5569,SU-20665,Stephanie,Ulpright,Same Day,Home Office,Chicago,United States,2022-06-15
5570,SU-20665,Stephanie,Ulpright,Same Day,Home Office,Chicago,United States,2022-06-15
5571,EA-14035,Erin,Ashbrook,Standard Class,Corporate,Columbus,United States,2022-06-15
5572,EA-14035,Erin,Ashbrook,Standard Class,Corporate,Columbus,United States,2022-06-15
5573,,,,,,,,2022-06-15
5574,EA-14035,Erin,Ashbrook,Standard Class,Corporate,Columbus,United States,2022-06-15
5575,EA-14035,Erin,Ashbrook,Standard Class,Corporate,Columbus,United States,2022-06-15
5576,,,,,,,,2022-06-15
5577,RF-19840,Roy,Französisch,Standard Class,Consumer,Pasadena,United States,2022-06-15
5578,LC-17050,Liz,Carlisle,Second Class,Consumer,Los Angeles,United States,2022-06-15
5579,LC-17050,Liz,Carlisle,Second Class,Consumer,Los Angeles,United States,2022-06-15
5580,LC-17050,Liz,Carlisle,Second Class,Consumer,Los Angeles,United States,2022-06-15
5581,PS-18970,Paul,Stevenson,Standard Class,Home Office,Clinton,United States,2022-06-15
5582,PS-18970,Paul,Stevenson,Standard Class,Home Office,New York City,United States,2022-06-15
5583,JO-15280,Jas,O'Carroll,Second Class,Consumer,San Diego,United States,2022-06-15
5584,,,,,,,,2022-06-15
5585,VP-21730,Victor,Preis,Standard Class,Home Office,New York City,United States,2022-06-15
5586,VP-21730,Victor,Preis,Standard Class,Home Office,New York City,United States,2022-06-15
5587,GA-14725,Guy,Armstrong,First Class,Consumer,Lancaster,United States,2022-06-15
5588,,,,,,,,2022-06-15
5589,,,,,,,,2022-06-15
5590,DB-13615,Doug,Bickford,Second Class,Consumer,San Francisco,United States,2022-06-15
5591,,,,,,,,2022-06-15
5592,ML-17395,Marina,Lichtenstein,Second Class,Corporate,Lakewood,United States,2022-06-15
5593,JH-15430,Jennifer,Halladay,Standard Class,Consumer,Cleveland,United States,2022-06-15
5594,BP-11095,Bart,Pistole,Same Day,Corporate,Lawrence,United States,2022-06-15
5595,BP-11095,Bart,Pistole,Same Day,Corporate,Lawrence,United States,2022-06-15
5596,SB-20185,Sarah,Brown,Standard Class,Consumer,Concord,United States,2022-06-15
5597,SV-20785,Stewart,Visinsky,Standard Class,Consumer,Baltimore,United States,2022-06-15
5598,SV-20785,Stewart,Visinsky,Standard Class,Consumer,Baltimore,United States,2022-06-15
5599,DO-13435,Denny,Ordway,Same Day,Consumer,Columbus,United States,2022-06-15
5600,DO-13435,Denny,Ordway,Same Day,Consumer,Columbus,United States,2022-06-15
5601,DO-13435,Denny,Ordway,Same Day,Consumer,Columbus,United States,2022-06-15
5602,TB-21355,Todd,Boyes,Second Class,Corporate,Houston,United States,2022-06-15
5603,TB-21355,Todd,Boyes,Second Class,Corporate,Houston,United States,2022-06-15
5604,BS-11380,Bill,Stewart,Standard Class,Corporate,New York City,United States,2022-06-15
5605,FM-14215,Filia,McAdams,Standard Class,Corporate,Greensboro,United States,2022-06-15
5606,,,,,,,,2022-06-15
5607,JL-15835,John,Lee,Standard Class,Consumer,New York City,United States,2022-06-15
5608,,,,,,,,2022-06-15
5609,BG-11035,Barry,Gonzalez,Standard Class,Consumer,Monroe,United States,2022-06-15
5610,MB-17305,Maria,Bertelson,First Class,Consumer,Cincinnati,United States,2022-06-15
5611,HW-14935,Helen,Wasserman,Standard Class,Corporate,Seattle,United States,2022-06-15
5612,HW-14935,Helen,Wasserman,Standard Class,Corporate,Seattle,United States,2022-06-15
5613,,,,,,,,2022-06-15
5614,,,,,,,,2022-06-15
5615,,,,,,,,2022-06-15
5616,JP-15460,Jennifer,Patt,Standard Class,Corporate,New York City,United States,2022-06-15
5617,DV-13045,Darrin,Van Huff,Standard Class,Corporate,Memphis,United States,2022-06-15
5618,,,,,,,,2022-06-15
5619,SC-20695,Steve,Chapman,Standard Class,Corporate,La Crosse,United States,2022-06-15
5620,SC-20695,Steve,Chapman,Standard Class,Corporate,La Crosse,United States,2022-06-15
5621,,,,,,,,2022-06-15
5622,SC-20695,Steve,Chapman,Standard Class,Corporate,La Crosse,United States,2022-06-15
5623,VW-21775,Victoria,Wilson,Second Class,Corporate,Los Angeles,United States,2022-06-15
5624,VW-21775,Victoria,Wilson,Second Class,Corporate,Los Angeles,United States,2022-06-15
5625,PP-18955,Paul,Prost,Second Class,Home Office,Seattle,United States,2022-06-15
5626,,,,,,,,2022-06-15
5627,DR-12880,Dan,Reichenbach,Standard Class,Corporate,Miami,United States,2022-06-15
5628,DR-12880,Dan,Reichenbach,Standard Class,Corporate,Miami,United States,2022-06-15
5629,,,,,,,,2022-06-15
5630,NF-18385,Natalie,Fritzler,Standard Class,Consumer,Chesapeake,United States,2022-06-15
5631,NF-18385,Natalie,Fritzler,Standard Class,Consumer,Chesapeake,United States,2022-06-15
5632,NF-18385,Natalie,Fritzler,Standard Class,Consumer,Chesapeake,United States,2022-06-15
5633,CR-12580,Clay,Rozendal,Second Class,Home Office,New York City,United States,2022-06-15
5634,SU-20665,Stephanie,Ulpright,First Class,Home Office,Ann Arbor,United States,2022-06-15
5635,,,,,,,,2022-06-15
