CustomerId;First Name;Last Name;ShipMode;Segment;City;Country;totalQuantityOfOrders
AM-10705;Anne;McFarland;Second Class;Consumer;Cranston;United States;
AM-10705;Anne;McFarland;Second Class;Consumer;Cranston;United States;
AM-10705;Anne;McFarland;Second Class;Consumer;Cranston;United States;
AM-10705;Anne;McFarland;Second Class;Consumer;Cranston;United States;
AM-10705;Anne;McFarland;Second Class;Consumer;Cranston;United States;
AH-10585;Angele;Hood;Standard Class;Consumer;Chicago;United States;
PF-19120;Peter;Fuller;Second Class;Consumer;Richmond;United States;
PF-19120;Peter;Fuller;Second Class;Consumer;Richmond;United States;
PF-19120;Peter;Fuller;Second Class;Consumer;Richmond;United States;
RD-19480;Rick;Duston;Standard Class;Consumer;Mishawaka;United States;
JL-15505;Jeremy;Lonsdale;Standard Class;Consumer;Mount Vernon;United States;
AB-10600;Ann;Blume;Standard Class;Corporate;Los Angeles;United States;
NC-18535;Nick;Crebassa;First Class;Corporate;San Francisco;United States;
NC-18535;Nick;Crebassa;First Class;Corporate;San Francisco;United States;
TB-21400;Tom;Boeckenhauer;Second Class;Consumer;Seattle;United States;
TB-21400;Tom;Boeckenhauer;Second Class;Consumer;Seattle;United States;
TB-21400;Tom;Boeckenhauer;Second Class;Consumer;Seattle;United States;
TB-21400;Tom;Boeckenhauer;Second Class;Consumer;Seattle;United States;
TB-21400;Tom;Boeckenhauer;Second Class;Consumer;Seattle;United States;
SJ-20215;Sarah;Jordon;First Class;Consumer;Quincy;United States;
EB-13840;Ellis;Ballard;Standard Class;Corporate;Chicago;United States;
WB-21850;William;Brown;Standard Class;Consumer;Urbandale;United States;
SR-20740;Steven;Roelle;Standard Class;Home Office;Seattle;United States;
VG-21805;Vivek;Grady;First Class;Corporate;Richmond;United States;
LS-16945;Linda;Southworth;Standard Class;Corporate;Dallas;United States;
LS-16945;Linda;Southworth;Standard Class;Corporate;Dallas;United States;
LS-16945;Linda;Southworth;Standard Class;Corporate;Dallas;United States;
LS-16945;Linda;Southworth;Standard Class;Corporate;Dallas;United States;
LS-16945;Linda;Southworth;Standard Class;Corporate;Dallas;United States;
MA-17560;Matt;Abelman;First Class;Home Office;Philadelphia;United States;
MA-17560;Matt;Abelman;First Class;Home Office;Philadelphia;United States;
NF-18475;Neil;Französisch;Standard Class;Home Office;Rockford;United States;
MD-17860;Michael;Dominguez;Second Class;Corporate;Philadelphia;United States;
MZ-17335;Maria;Zettner;First Class;Home Office;Seattle;United States;
KB-16600;Ken;Brennan;Standard Class;Corporate;Grand Rapids;United States;
MA-17995;Michelle;Arnett;Standard Class;Home Office;Los Angeles;United States;
MA-17995;Michelle;Arnett;Standard Class;Home Office;Los Angeles;United States;
ME-17320;Maria;Etezadi;First Class;Home Office;Springfield;United States;
ME-17320;Maria;Etezadi;First Class;Home Office;Springfield;United States;
JD-15895;Jonathan;Doherty;Standard Class;Corporate;Los Angeles;United States;
LS-16975;Lindsay;Shagiari;Standard Class;Home Office;Baltimore;United States;
LS-16975;Lindsay;Shagiari;Standard Class;Home Office;Baltimore;United States;
LS-16975;Lindsay;Shagiari;Standard Class;Home Office;Baltimore;United States;
SJ-20500;Shirley;Jackson;Second Class;Consumer;Fairfield;United States;
SJ-20500;Shirley;Jackson;Second Class;Consumer;Fairfield;United States;
BS-11365;Bill;Shonely;Same Day;Corporate;New York City;United States;
RA-19285;Ralph;Arnett;Same Day;Consumer;Lakeland;United States;
RA-19285;Ralph;Arnett;Same Day;Consumer;Lakeland;United States;
RA-19285;Ralph;Arnett;Same Day;Consumer;Lakeland;United States;
TS-21610;Troy;Staebel;First Class;Consumer;Freeport;United States;
TS-21610;Troy;Staebel;First Class;Consumer;Freeport;United States;
TS-21610;Troy;Staebel;First Class;Consumer;Freeport;United States;
KB-16585;Ken;Black;Standard Class;Corporate;Medford;United States;
MM-18280;Muhammed;MacIntyre;First Class;Corporate;Seattle;United States;
LO-17170;Lori;Olson;Second Class;Corporate;New York City;United States;
RS-19420;Ricardo;Sperren;Second Class;Corporate;Fairfield;United States;
CC-12475;Cindy;Chapman;Standard Class;Consumer;Moorhead;United States;
KT-16480;Kean;Thornton;Standard Class;Consumer;Columbus;United States;
DM-13015;Darrin;Martin;Standard Class;Consumer;Philadelphia;United States;
EP-13915;Emily;Phan;Standard Class;Consumer;Houston;United States;
EP-13915;Emily;Phan;Standard Class;Consumer;Houston;United States;
EP-13915;Emily;Phan;Standard Class;Consumer;Houston;United States;
EP-13915;Emily;Phan;Standard Class;Consumer;Houston;United States;
EP-13915;Emily;Phan;Standard Class;Consumer;Houston;United States;
AM-10705;Anne;McFarland;Second Class;Consumer;Seattle;United States;
SH-20635;Stefanie;Holloman;Standard Class;Corporate;Jackson;United States;
LA-16780;Laura;Armstrong;Second Class;Corporate;Baltimore;United States;
SF-20200;Sarah;Foster;Same Day;Consumer;Murray;United States;
SF-20200;Sarah;Foster;Same Day;Consumer;Murray;United States;
AG-10495;Andrew;Gjertsen;Standard Class;Corporate;Seattle;United States;
KN-16450;Kean;Nguyen;Standard Class;Corporate;Dallas;United States;
NF-18595;Nicole;Fjeld;Standard Class;Home Office;Seattle;United States;
BS-11365;Bill;Shonely;Standard Class;Corporate;Lakewood;United States;
BS-11365;Bill;Shonely;Standard Class;Corporate;Lakewood;United States;
BS-11365;Bill;Shonely;Standard Class;Corporate;Lakewood;United States;
RM-19675;Robert;Marley;Standard Class;Home Office;New York City;United States;
RM-19675;Robert;Marley;Standard Class;Home Office;New York City;United States;
AB-10105;Adrian;Barton;First Class;Consumer;Indianapolis;United States;
AB-10105;Adrian;Barton;First Class;Consumer;Indianapolis;United States;
CA-11965;Carol;Adams;Second Class;Corporate;Port Arthur;United States;
CA-11965;Carol;Adams;Second Class;Corporate;Port Arthur;United States;
CA-11965;Carol;Adams;Second Class;Corporate;Port Arthur;United States;
EH-14005;Erica;Hernandez;Standard Class;Home Office;Nashville;United States;
ON-18715;Odella;Nelson;Standard Class;Corporate;Houston;United States;
ON-18715;Odella;Nelson;Standard Class;Corporate;Houston;United States;
AT-10435;Alyssa;Tate;Second Class;Home Office;Los Angeles;United States;
AT-10435;Alyssa;Tate;Second Class;Home Office;Los Angeles;United States;
AT-10435;Alyssa;Tate;Second Class;Home Office;Los Angeles;United States;
EB-13870;Emily;Burns;Standard Class;Consumer;Philadelphia;United States;
DW-13195;David;Wiener;Standard Class;Corporate;Redmond;United States;
MB-17305;Maria;Bertelson;Standard Class;Consumer;Citrus Heights;United States;
TH-21235;Tiffany;House;Standard Class;Corporate;Los Angeles;United States;
PO-18850;Patrick;O'Brill;Second Class;Consumer;Tallahassee;United States;
PO-18850;Patrick;O'Brill;Second Class;Consumer;Tallahassee;United States;
PO-18850;Patrick;O'Brill;Second Class;Consumer;Tallahassee;United States;
PO-18850;Patrick;O'Brill;Second Class;Consumer;Tallahassee;United States;
PO-18850;Patrick;O'Brill;Second Class;Consumer;Tallahassee;United States;
DE-13255;Deanra;Eno;Second Class;Home Office;Lakewood;United States;
MO-17500;Mary;O'Rourke;Same Day;Consumer;The Colony;United States;
AH-10585;Angele;Hood;Second Class;Consumer;Seattle;United States;
AH-10585;Angele;Hood;Second Class;Consumer;Seattle;United States;
CS-12250;Chris;Selesnick;Same Day;Corporate;Los Angeles;United States;
CS-12250;Chris;Selesnick;Same Day;Corporate;Los Angeles;United States;
WB-21850;William;Brown;Standard Class;Consumer;Los Angeles;United States;
WB-21850;William;Brown;Standard Class;Consumer;Los Angeles;United States;
WB-21850;William;Brown;Standard Class;Consumer;Los Angeles;United States;
WB-21850;William;Brown;Standard Class;Consumer;Los Angeles;United States;
WB-21850;William;Brown;Standard Class;Consumer;Los Angeles;United States;
SP-20620;Stefania;Perrino;Standard Class;Corporate;Long Beach;United States;
AB-10165;Alan;Barnes;Standard Class;Consumer;Los Angeles;United States;
AB-10165;Alan;Barnes;Standard Class;Consumer;Los Angeles;United States;
AB-10165;Alan;Barnes;Standard Class;Consumer;Los Angeles;United States;
HA-14920;Helen;Andreada;Standard Class;Consumer;San Francisco;United States;
DC-13285;Debra;Catini;Standard Class;Consumer;Richmond;United States;
ST-20530;Shui;Tom;Second Class;Consumer;Albuquerque;United States;
ST-20530;Shui;Tom;Second Class;Consumer;Albuquerque;United States;
KB-16315;Karl;Braun;Standard Class;Consumer;Akron;United States;
KB-16315;Karl;Braun;Standard Class;Consumer;Akron;United States;
KB-16315;Karl;Braun;Standard Class;Consumer;Akron;United States;
KB-16315;Karl;Braun;Standard Class;Consumer;Akron;United States;
KB-16315;Karl;Braun;Standard Class;Consumer;Akron;United States;
TB-21355;Todd;Boyes;First Class;Corporate;Plainfield;United States;
TB-21355;Todd;Boyes;First Class;Corporate;Plainfield;United States;
JC-15775;John;Castell;Standard Class;Consumer;New York City;United States;
PO-18850;Patrick;O'Brill;Standard Class;Consumer;Hialeah;United States;
PO-18850;Patrick;O'Brill;Standard Class;Consumer;Hialeah;United States;
SS-20875;Sung;Shariari;Standard Class;Consumer;Redmond;United States;
SS-20875;Sung;Shariari;Standard Class;Consumer;Redmond;United States;
RD-19720;Roger;Demir;Standard Class;Consumer;Daytona Beach;United States;
RD-19720;Roger;Demir;Standard Class;Consumer;Daytona Beach;United States;
GZ-14470;Gary;Zandusky;Standard Class;Consumer;Bullhead City;United States;
GZ-14470;Gary;Zandusky;Standard Class;Consumer;Bullhead City;United States;
SN-20710;Steve;Nguyen;Standard Class;Home Office;Los Angeles;United States;
SN-20710;Steve;Nguyen;Standard Class;Home Office;Los Angeles;United States;
DK-12895;Dana;Kaydos;Standard Class;Consumer;Franklin;United States;
VM-21835;Vivian;Mathis;Same Day;Consumer;Portage;United States;
GB-14575;Giulietta;Baptist;Standard Class;Consumer;Arlington;United States;
ND-18370;Natalie;DeCherney;First Class;Consumer;San Francisco;United States;
ND-18370;Natalie;DeCherney;First Class;Consumer;San Francisco;United States;
ND-18370;Natalie;DeCherney;First Class;Consumer;San Francisco;United States;
ND-18370;Natalie;DeCherney;First Class;Consumer;San Francisco;United States;
MM-17260;Magdelene;Morse;Standard Class;Consumer;New Rochelle;United States;
MM-17260;Magdelene;Morse;Standard Class;Consumer;New Rochelle;United States;
MV-17485;Mark;Van Huff;Second Class;Consumer;Mesa;United States;
MV-17485;Mark;Van Huff;Second Class;Consumer;Mesa;United States;
JL-15130;Jack;Lebron;Standard Class;Consumer;Lancaster;United States;
JL-15130;Jack;Lebron;Standard Class;Consumer;Lancaster;United States;
AG-10330;Alex;Grayson;Second Class;Consumer;Stockton;United States;
AG-10330;Alex;Grayson;Second Class;Consumer;Stockton;United States;
MD-17860;Michael;Dominguez;Second Class;Corporate;Asheville;United States;
RO-19780;Rose;O'Brian;Second Class;Consumer;Clarksville;United States;
RO-19780;Rose;O'Brian;Second Class;Consumer;Clarksville;United States;
RR-19315;Ralph;Ritter;Same Day;Consumer;Aurora;United States;
RR-19315;Ralph;Ritter;Same Day;Consumer;Aurora;United States;
RR-19315;Ralph;Ritter;Same Day;Consumer;Aurora;United States;
CP-12340;Christine;Phan;First Class;Corporate;Warwick;United States;
LL-16840;Lauren;Leatherbury;Second Class;Consumer;Lafayette;United States;
NC-18340;Nat;Carroll;Second Class;Consumer;Fargo;United States;
NC-18340;Nat;Carroll;Second Class;Consumer;Fargo;United States;
NC-18340;Nat;Carroll;Second Class;Consumer;Fargo;United States;
NC-18340;Nat;Carroll;Second Class;Consumer;Fargo;United States;
NC-18340;Nat;Carroll;Second Class;Consumer;Fargo;United States;
HA-14920;Helen;Andreada;Second Class;Consumer;Chicago;United States;
HA-14920;Helen;Andreada;Second Class;Consumer;Chicago;United States;
MA-17995;Michelle;Arnett;Standard Class;Home Office;Lawrence;United States;
MA-17995;Michelle;Arnett;Standard Class;Home Office;Lawrence;United States;
MA-17995;Michelle;Arnett;Standard Class;Home Office;Lawrence;United States;
LH-16900;Lena;Hernandez;Second Class;Consumer;Elkhart;United States;
LH-16900;Lena;Hernandez;Second Class;Consumer;Elkhart;United States;
SB-20290;Sean;Braxton;Standard Class;Corporate;Kent;United States;
BT-11305;Beth;Thompson;Standard Class;Home Office;San Gabriel;United States;
BT-11305;Beth;Thompson;Standard Class;Home Office;San Gabriel;United States;
BT-11305;Beth;Thompson;Standard Class;Home Office;San Gabriel;United States;
PS-18970;Paul;Stevenson;Second Class;Home Office;Henderson;United States;
PS-18970;Paul;Stevenson;Second Class;Home Office;Henderson;United States;
TB-21625;Trudy;Brown;Standard Class;Consumer;San Francisco;United States;
TB-21625;Trudy;Brown;Standard Class;Consumer;San Francisco;United States;
RA-19915;Russell;Applegate;Standard Class;Consumer;Highland Park;United States;
RA-19915;Russell;Applegate;Standard Class;Consumer;Highland Park;United States;
RA-19915;Russell;Applegate;Standard Class;Consumer;Highland Park;United States;
RA-19915;Russell;Applegate;Standard Class;Consumer;Highland Park;United States;
BP-11095;Bart;Pistole;Standard Class;Corporate;San Francisco;United States;
BP-11095;Bart;Pistole;Standard Class;Corporate;San Francisco;United States;
CD-11920;Carlos;Daly;First Class;Consumer;New York City;United States;
CD-11920;Carlos;Daly;First Class;Consumer;New York City;United States;
CD-11920;Carlos;Daly;First Class;Consumer;New York City;United States;
CD-11920;Carlos;Daly;First Class;Consumer;New York City;United States;
KB-16585;Ken;Black;Standard Class;Corporate;Dallas;United States;
KB-16585;Ken;Black;Standard Class;Corporate;Dallas;United States;
SW-20245;Scot;Wooten;Same Day;Consumer;Springfield;United States;
SW-20245;Scot;Wooten;Same Day;Consumer;Springfield;United States;
AH-10690;Anna;Häberlin;Standard Class;Corporate;San Diego;United States;
JL-15835;John;Lee;Standard Class;Consumer;Philadelphia;United States;
JL-15835;John;Lee;Standard Class;Consumer;Philadelphia;United States;
GZ-14470;Gary;Zandusky;Same Day;Consumer;Columbia;United States;
GZ-14470;Gary;Zandusky;Same Day;Consumer;Columbia;United States;
GZ-14470;Gary;Zandusky;Same Day;Consumer;Columbia;United States;
RC-19825;Roy;Collins;First Class;Consumer;Colorado Springs;United States;
CL-12565;Clay;Ludtke;First Class;Consumer;New York City;United States;
MW-18220;Mitch;Webber;Standard Class;Consumer;Philadelphia;United States;
MW-18220;Mitch;Webber;Standard Class;Consumer;Philadelphia;United States;
BF-10975;Barbara;Fisher;Standard Class;Corporate;Columbus;United States;
BF-10975;Barbara;Fisher;Standard Class;Corporate;Columbus;United States;
BF-10975;Barbara;Fisher;Standard Class;Corporate;Columbus;United States;
SN-20710;Steve;Nguyen;Standard Class;Home Office;Los Angeles;United States;
SN-20710;Steve;Nguyen;Standard Class;Home Office;Los Angeles;United States;
TB-21280;Toby;Braunhardt;First Class;Consumer;New York City;United States;
TB-21280;Toby;Braunhardt;First Class;Consumer;New York City;United States;
TB-21280;Toby;Braunhardt;First Class;Consumer;New York City;United States;
JB-15400;Jennifer;Braxton;Standard Class;Corporate;Lawrence;United States;
AH-10210;Alan;Hwang;Standard Class;Consumer;San Francisco;United States;
AH-10210;Alan;Hwang;Standard Class;Consumer;San Francisco;United States;
KL-16645;Ken;Lonsdale;Second Class;Consumer;Detroit;United States;
MH-17455;Mark;Hamilton;Standard Class;Consumer;Hamilton;United States;
EC-14050;Erin;Creighton;Standard Class;Consumer;Columbus;United States;
GH-14665;Greg;Hansen;Second Class;Consumer;Chicago;United States;
SC-20095;Sanjit;Chand;Standard Class;Consumer;Margate;United States;
TB-21355;Todd;Boyes;First Class;Corporate;Sandy Springs;United States;
TB-21355;Todd;Boyes;First Class;Corporate;Sandy Springs;United States;
TB-21355;Todd;Boyes;First Class;Corporate;Sandy Springs;United States;
TB-21355;Todd;Boyes;First Class;Corporate;Sandy Springs;United States;
TB-21355;Todd;Boyes;First Class;Corporate;Sandy Springs;United States;
DW-13195;David;Wiener;Standard Class;Corporate;Albuquerque;United States;
CL-12565;Clay;Ludtke;Standard Class;Consumer;Tulsa;United States;
LT-17110;Liz;Thompson;Same Day;Consumer;Orange;United States;
AP-10915;Arthur;Prichep;Second Class;Consumer;Henderson;United States;
AP-10915;Arthur;Prichep;Second Class;Consumer;Henderson;United States;
AP-10915;Arthur;Prichep;Second Class;Consumer;Henderson;United States;
AP-10915;Arthur;Prichep;Second Class;Consumer;Henderson;United States;
AP-10915;Arthur;Prichep;Second Class;Consumer;Henderson;United States;
CB-12415;Christy;Brittain;Standard Class;Consumer;Chicago;United States;
CB-12415;Christy;Brittain;Standard Class;Consumer;Chicago;United States;
CB-12415;Christy;Brittain;Standard Class;Consumer;Chicago;United States;
MT-17815;Meg;Tillman;Standard Class;Consumer;Port Arthur;United States;
MT-17815;Meg;Tillman;Standard Class;Consumer;Port Arthur;United States;
DK-13375;Dennis;Kane;Standard Class;Consumer;Westland;United States;
DK-13375;Dennis;Kane;Standard Class;Consumer;Westland;United States;
DK-13375;Dennis;Kane;Standard Class;Consumer;Westland;United States;
DK-13375;Dennis;Kane;Standard Class;Consumer;Westland;United States;
SR-20740;Steven;Roelle;Standard Class;Home Office;Bloomington;United States;
SR-20740;Steven;Roelle;Standard Class;Home Office;Bloomington;United States;
SR-20740;Steven;Roelle;Standard Class;Home Office;Bloomington;United States;
SR-20740;Steven;Roelle;Standard Class;Home Office;Bloomington;United States;
LH-17155;Logan;Haushalter;Standard Class;Consumer;Los Angeles;United States;
LH-17155;Logan;Haushalter;Standard Class;Consumer;Los Angeles;United States;
LH-17155;Logan;Haushalter;Standard Class;Consumer;Los Angeles;United States;
AA-10645;Anna;Andreadi;First Class;Consumer;San Francisco;United States;
AA-10645;Anna;Andreadi;First Class;Consumer;San Francisco;United States;
AA-10645;Anna;Andreadi;First Class;Consumer;San Francisco;United States;
AA-10645;Anna;Andreadi;First Class;Consumer;San Francisco;United States;
AS-10630;Ann;Steele;Standard Class;Home Office;San Francisco;United States;
AS-10630;Ann;Steele;Standard Class;Home Office;San Francisco;United States;
MC-17575;Matt;Collins;Standard Class;Consumer;San Jose;United States;
SE-20110;Sanjit;Engle;Standard Class;Consumer;Denver;United States;
DS-13030;Darrin;Sayre;First Class;Home Office;Aurora;United States;
DS-13030;Darrin;Sayre;First Class;Home Office;Aurora;United States;
DS-13030;Darrin;Sayre;First Class;Home Office;Aurora;United States;
DS-13030;Darrin;Sayre;First Class;Home Office;Aurora;United States;
DS-13030;Darrin;Sayre;First Class;Home Office;Aurora;United States;
DS-13030;Darrin;Sayre;First Class;Home Office;Aurora;United States;
NS-18640;Noel;Staavos;Standard Class;Corporate;Boise;United States;
KA-16525;Kelly;Andreada;Standard Class;Consumer;New York City;United States;
KA-16525;Kelly;Andreada;Standard Class;Consumer;New York City;United States;
KA-16525;Kelly;Andreada;Standard Class;Consumer;New York City;United States;
KA-16525;Kelly;Andreada;Standard Class;Consumer;New York City;United States;
DJ-13510;Don;Jones;Standard Class;Corporate;Philadelphia;United States;
MG-17680;Maureen;Gastineau;Same Day;Home Office;Mentor;United States;
MG-17680;Maureen;Gastineau;Same Day;Home Office;Mentor;United States;
MG-17680;Maureen;Gastineau;Same Day;Home Office;Mentor;United States;
MG-17680;Maureen;Gastineau;Same Day;Home Office;Mentor;United States;
MG-17680;Maureen;Gastineau;Same Day;Home Office;Mentor;United States;
MG-17680;Maureen;Gastineau;Same Day;Home Office;Mentor;United States;
BD-11620;Brian;DeCherney;Same Day;Consumer;Lawton;United States;
BD-11620;Brian;DeCherney;Same Day;Consumer;Lawton;United States;
CD-11920;Carlos;Daly;Standard Class;Consumer;New York City;United States;
XP-21865;Xylona;Preis;Standard Class;Consumer;Los Angeles;United States;
XP-21865;Xylona;Preis;Standard Class;Consumer;Los Angeles;United States;
XP-21865;Xylona;Preis;Standard Class;Consumer;Los Angeles;United States;
XP-21865;Xylona;Preis;Standard Class;Consumer;Los Angeles;United States;
XP-21865;Xylona;Preis;Standard Class;Consumer;Los Angeles;United States;
XP-21865;Xylona;Preis;Standard Class;Consumer;Los Angeles;United States;
XP-21865;Xylona;Preis;Standard Class;Consumer;Los Angeles;United States;
CA-12055;Cathy;Armstrong;Standard Class;Home Office;Houston;United States;
CA-12055;Cathy;Armstrong;Standard Class;Home Office;Houston;United States;
CA-12055;Cathy;Armstrong;Standard Class;Home Office;Houston;United States;
JM-15250;Janet;Martin;Standard Class;Consumer;Los Angeles;United States;
JK-15730;Joe;Kamberova;Second Class;Consumer;Columbus;United States;
JK-15730;Joe;Kamberova;Second Class;Consumer;Columbus;United States;
JK-15730;Joe;Kamberova;Second Class;Consumer;Columbus;United States;
JK-15730;Joe;Kamberova;Second Class;Consumer;Columbus;United States;
CC-12670;Craig;Carreira;Standard Class;Consumer;Los Angeles;United States;
CC-12670;Craig;Carreira;Standard Class;Consumer;Los Angeles;United States;
GW-14605;Giulietta;Weimer;Standard Class;Consumer;Philadelphia;United States;
GR-14560;Georgia;Rosenberg;Standard Class;Corporate;San Francisco;United States;
FM-14215;Filia;McAdams;Standard Class;Corporate;Bakersfield;United States;
FM-14215;Filia;McAdams;Standard Class;Corporate;Bakersfield;United States;
MS-17980;Michael;Stewart;Standard Class;Corporate;Houston;United States;
MS-17980;Michael;Stewart;Standard Class;Corporate;Houston;United States;
BF-11170;Ben;Ferrer;Standard Class;Home Office;Los Angeles;United States;
BF-11170;Ben;Ferrer;Standard Class;Home Office;Los Angeles;United States;
BF-11170;Ben;Ferrer;Standard Class;Home Office;Los Angeles;United States;
BF-11170;Ben;Ferrer;Standard Class;Home Office;Los Angeles;United States;
BF-11170;Ben;Ferrer;Standard Class;Home Office;Los Angeles;United States;
BF-11170;Ben;Ferrer;Standard Class;Home Office;Los Angeles;United States;
VS-21820;Vivek;Sundaresam;Standard Class;Consumer;Los Angeles;United States;
KM-16225;Kalyca;Meade;Standard Class;Corporate;Springfield;United States;
KM-16225;Kalyca;Meade;Standard Class;Corporate;Springfield;United States;
LP-17095;Liz;Preis;First Class;Consumer;Phoenix;United States;
BG-11740;Bruce;Geld;First Class;Consumer;Houston;United States;
BW-11200;Ben;Wallace;Second Class;Consumer;Hampton;United States;
PS-18970;Paul;Stevenson;Standard Class;Home Office;Tulsa;United States;
RB-19570;Rob;Beeghly;Standard Class;Consumer;Seattle;United States;
RB-19570;Rob;Beeghly;Standard Class;Consumer;Seattle;United States;
JW-16075;Julia;West;Standard Class;Consumer;San Francisco;United States;
ND-18460;Neil;Ducich;Standard Class;Corporate;Jacksonville;United States;
LC-16930;Linda;Cazamias;Standard Class;Corporate;Richmond;United States;
LC-16930;Linda;Cazamias;Standard Class;Corporate;Richmond;United States;
BP-11095;Bart;Pistole;Second Class;Corporate;Louisville;United States;
RD-19720;Roger;Demir;Standard Class;Consumer;New York City;United States;
RD-19720;Roger;Demir;Standard Class;Consumer;New York City;United States;
BE-11335;Bill;Eplett;Standard Class;Home Office;Rome;United States;
BE-11335;Bill;Eplett;Standard Class;Home Office;Rome;United States;
BE-11335;Bill;Eplett;Standard Class;Home Office;Rome;United States;
RS-19765;Roland;Schwarz;Second Class;Corporate;Marion;United States;
KC-16540;Kelly;Collister;Standard Class;Consumer;Houston;United States;
MB-17305;Maria;Bertelson;First Class;Consumer;New York City;United States;
MB-17305;Maria;Bertelson;First Class;Consumer;New York City;United States;
TN-21040;Tanja;Norvell;Same Day;Home Office;Manteca;United States;
TN-21040;Tanja;Norvell;Same Day;Home Office;Manteca;United States;
MC-18130;Mike;Caudle;Standard Class;Corporate;Los Angeles;United States;
VF-21715;Vicky;Freymann;Standard Class;Home Office;Seattle;United States;
VF-21715;Vicky;Freymann;Standard Class;Home Office;Seattle;United States;
VF-21715;Vicky;Freymann;Standard Class;Home Office;Seattle;United States;
VF-21715;Vicky;Freymann;Standard Class;Home Office;Seattle;United States;
ES-14080;Erin;Smith;Standard Class;Corporate;Providence;United States;
ES-14080;Erin;Smith;Standard Class;Corporate;Providence;United States;
MK-17905;Michael;Kennedy;Standard Class;Corporate;Chicago;United States;
TM-21490;Tony;Molinari;First Class;Consumer;Oklahoma City;United States;
RL-19615;Rob;Lucas;Second Class;Consumer;Chicago;United States;
RL-19615;Rob;Lucas;Second Class;Consumer;Chicago;United States;
RL-19615;Rob;Lucas;Second Class;Consumer;Chicago;United States;
RL-19615;Rob;Lucas;Second Class;Consumer;Chicago;United States;
RL-19615;Rob;Lucas;Second Class;Consumer;Chicago;United States;
RL-19615;Rob;Lucas;Second Class;Consumer;Chicago;United States;
RL-19615;Rob;Lucas;Second Class;Consumer;Chicago;United States;
NM-18520;Neoma;Murray;First Class;Consumer;Manchester;United States;
GK-14620;Grace;Kelly;Standard Class;Corporate;Los Angeles;United States;
JF-15490;Jeremy;Farry;Standard Class;Consumer;San Francisco;United States;
JF-15490;Jeremy;Farry;Standard Class;Consumer;San Francisco;United States;
EB-13930;Eric;Barreto;Second Class;Consumer;La Crosse;United States;
SG-20470;Sheri;Gordon;First Class;Consumer;Florence;United States;
SG-20470;Sheri;Gordon;First Class;Consumer;Florence;United States;
ND-18370;Natalie;DeCherney;Standard Class;Consumer;Glendale;United States;
CM-11815;Candace;McMahon;Standard Class;Corporate;El Paso;United States;
EB-13870;Emily;Burns;First Class;Consumer;San Antonio;United States;
HM-14860;Harry;Marie;Second Class;Corporate;Los Angeles;United States;
HM-14860;Harry;Marie;Second Class;Corporate;Los Angeles;United States;
HM-14860;Harry;Marie;Second Class;Corporate;Los Angeles;United States;
SJ-20125;Sanjit;Jacobs;Standard Class;Home Office;Miramar;United States;
DM-12955;Dario;Medina;Standard Class;Corporate;Mesa;United States;
MC-17575;Matt;Collins;Standard Class;Consumer;Fayetteville;United States;
MC-17575;Matt;Collins;Standard Class;Consumer;Fayetteville;United States;
MC-17575;Matt;Collins;Standard Class;Consumer;Fayetteville;United States;
DB-13660;Duane;Benoit;Standard Class;Consumer;Houston;United States;
NF-18595;Nicole;Fjeld;Second Class;Home Office;San Jose;United States;
NM-18445;Nathan;Mautz;Second Class;Home Office;Wichita;United States;
NM-18445;Nathan;Mautz;Second Class;Home Office;Wichita;United States;
AB-10255;Alejandro;Ballentine;Standard Class;Home Office;Los Angeles;United States;
MG-17650;Matthew;Grinstein;Standard Class;Home Office;Jackson;United States;
MG-17650;Matthew;Grinstein;Standard Class;Home Office;Jackson;United States;
MG-17650;Matthew;Grinstein;Standard Class;Home Office;Jackson;United States;
MG-17650;Matthew;Grinstein;Standard Class;Home Office;Jackson;United States;
SE-20110;Sanjit;Engle;Standard Class;Consumer;Lewiston;United States;
AG-10765;Anthony;Garverick;Standard Class;Home Office;Hampton;United States;
AS-10045;Aaron;Smayling;Standard Class;Corporate;New York City;United States;
AR-10405;Allen;Rosenblatt;Standard Class;Corporate;Hattiesburg;United States;
AP-10720;Anne;Pryor;First Class;Home Office;Philadelphia;United States;
JB-16000;Joy;Bell-;First Class;Consumer;Philadelphia;United States;
TS-21430;Tom;Stivers;Second Class;Corporate;Los Angeles;United States;
NL-18310;Nancy;Lomonaco;Second Class;Home Office;Danville;United States;
NL-18310;Nancy;Lomonaco;Second Class;Home Office;Danville;United States;
NL-18310;Nancy;Lomonaco;Second Class;Home Office;Danville;United States;
NL-18310;Nancy;Lomonaco;Second Class;Home Office;Danville;United States;
NL-18310;Nancy;Lomonaco;Second Class;Home Office;Danville;United States;
NL-18310;Nancy;Lomonaco;Second Class;Home Office;Danville;United States;
MC-18130;Mike;Caudle;Standard Class;Corporate;Los Angeles;United States;
MC-18130;Mike;Caudle;Standard Class;Corporate;Los Angeles;United States;
MC-18130;Mike;Caudle;Standard Class;Corporate;Los Angeles;United States;
MC-18130;Mike;Caudle;Standard Class;Corporate;Los Angeles;United States;
MC-18130;Mike;Caudle;Standard Class;Corporate;Los Angeles;United States;
MC-18130;Mike;Caudle;Standard Class;Corporate;Los Angeles;United States;
TC-21475;Tony;Chapman;Second Class;Home Office;Washington;United States;
MG-17650;Matthew;Grinstein;Standard Class;Home Office;Milwaukee;United States;
